0.0,23.0,true
231,95839,Horsham,IDV60801,09/10:00am,20160409100000,20160409000000,-36.7,142.2,12.6,Partly cloudy,150,3,-,null,0.7,15,8,13.6,12.3,1023.9,1023.9,1024.0,-,0.0,92,-,-,null,null,-,-,WSW,9,5
232,95839,Horsham,IDV60801,09/09:30am,20160409093000,20160408233000,-36.7,142.2,10.5,Cloudy,90,8,-,null,0.3,15,8,12.1,11.6,1024.2,1024.2,1024.3,-,0.0,97,-,-,null,null,-,-,WSW,11,6
233,95839,Horsham,IDV60801,09/09:00am,20160409090000,20160408230000,-36.7,142.2,9.8,Cloudy,50,8,-,null,0.2,11,6,11.2,10.9,1024.0,1024.0,1024.1,-,0.0,98,-,-,null,null,-,-,WSW,9,5
234,95839,Horsham,IDV60801,09/08:30am,20160409083000,20160408223000,-36.7,142.2,9.0,Cloudy,60,8,-,null,0.2,11,6,10.6,10.3,1023.9,1023.9,1024.0,-,0.0,98,-,-,null,null,-,-,W,9,5
235,95839,Horsham,IDV60801,09/08:00am,20160409080000,20160408220000,-36.7,142.2,7.7,Cloudy,90,8,-,null,0.2,11,6,9.6,9.1,1023.5,1023.5,1023.6,-,0.0,97,-,-,null,null,-,-,W,9,5
236,95839,Horsham,IDV60801,09/07:30am,20160409073000,20160408213000,-36.7,142.2,5.8,Cloudy,60,8,-,null,0.2,13,7,8.7,8.3,1023.1,1023.1,1023.2,-,0.0,97,-,-,null,null,-,-,WSW,13,7
237,95839,Horsham,IDV60801,09/07:00am,20160409070000,20160408210000,-36.7,142.2,2.9,Partly cloudy,30,5,-,null,0.3,11,6,5.7,5.0,1022.9,1022.9,1023.0,-,0.0,95,-,-,null,null,-,-,W,9,5
238,95839,Horsham,IDV60801,09/06:58am,20160409065800,20160408205800,-36.7,142.2,3.5,Partly cloudy,30,5,-,null,0.3,11,6,6.2,5.5,1022.9,1022.9,1023.0,-,0.0,95,-,-,null,null,-,-,W,9,5
239,95839,Horsham,IDV60801,09/06:45am,20160409064500,20160408204500,-36.7,142.2,6.7,Partly cloudy,30,3,-,null,0.3,9,5,8.8,8.2,1022.8,1022.8,1022.9,-,0.0,96,-,-,null,null,-,-,SW,9,5
240,95839,Horsham,IDV60801,09/06:30am,20160409063000,20160408203000,-36.7,142.2,5.2,Partly cloudy,30,5,-,null,0.3,11,6,7.3,6.6,1022.8,1022.8,1022.9,-,0.0,95,-,-,null,null,-,-,WSW,7,4
241,95839,Horsham,IDV60801,09/06:00am,20160409060000,20160408200000,-36.7,142.2,6.8,-,null,null,-,null,0.3,9,5,8.6,8.0,1022.7,1022.7,1022.8,-,0.0,96,-,-,null,null,-,-,SW,7,4
242,95839,Horsham,IDV60801,09/05:30am,20160409053000,20160408193000,-36.7,142.2,6.8,-,null,null,-,null,0.4,9,5,8.6,7.8,1022.7,1022.7,1022.8,-,0.0,95,-,-,null,null,-,-,WSW,7,4
243,95839,Horsham,IDV60801,09/05:00am,20160409050000,20160408190000,-36.7,142.2,7.2,-,null,null,-,null,0.4,13,7,9.6,8.7,1022.7,1022.7,1022.8,-,0.0,94,-,-,null,null,-,-,SW,11,6
244,95839,Horsham,IDV60801,09/04:30am,20160409043000,20160408183000,-36.7,142.2,7.9,-,null,null,-,null,0.5,13,7,9.9,8.8,1022.6,1022.6,1022.7,-,0.0,93,-,-,null,null,-,-,SW,9,5
245,95839,Horsham,IDV60801,09/04:00am,20160409040000,20160408180000,-36.7,142.2,7.9,-,null,null,-,null,0.6,13,7,10.2,9.0,1022.3,1022.3,1022.4,-,0.0,92,-,-,null,null,-,-,SW,11,6
246,95839,Horsham,IDV60801,09/03:30am,20160409033000,20160408173000,-36.7,142.2,8.6,-,null,null,-,null,0.8,13,7,10.8,9.2,1022.5,1022.5,1022.6,-,0.0,90,-,-,null,null,-,-,SW,11,6
247,95839,Horsham,IDV60801,09/03:00am,20160409030000,20160408170000,-36.7,142.2,7.8,-,null,null,-,null,1.0,11,6,10.0,7.9,1022.7,1022.7,1022.8,-,0.0,87,-,-,null,null,-,-,WSW,9,5
248,95839,Horsham,IDV60801,09/02:30am,20160409023000,20160408163000,-36.7,142.2,9.1,-,null,null,-,null,1.2,13,7,11.4,9.1,1022.7,1022.7,1022.8,-,0.0,86,-,-,null,null,-,-,SW,11,6
249,95839,Horsham,IDV60801,09/02:00am,20160409020000,20160408160000,-36.7,142.2,9.2,-,null,null,-,null,1.4,15,8,11.6,8.8,1023.0,1023.0,1023.1,-,0.0,83,-,-,null,null,-,-,SW,11,6
250,95839,Horsham,IDV60801,09/01:30am,20160409013000,20160408153000,-36.7,142.2,9.6,-,null,null,-,null,1.5,11,6,11.9,8.9,1023.1,1023.1,1023.2,-,0.0,82,-,-,null,null,-,-,SW,11,6
251,95839,Horsham,IDV60801,09/01:00am,20160409010000,20160408150000,-36.7,142.2,10.3,-,null,null,-,null,1.9,15,8,12.9,9.2,1023.1,1023.1,1023.2,-,0.0,78,-,-,null,null,-,-,SW,13,7
252,95839,Horsham,IDV60801,09/12:30am,20160409003000,20160408143000,-36.7,142.2,11.1,-,null,null,-,null,2.2,15,8,13.7,9.4,1023.0,1023.0,1023.1,-,0.0,75,-,-,null,null,-,-,SW,13,7
253,95839,Horsham,IDV60801,09/12:00am,20160409000000,20160408140000,-36.7,142.2,11.6,Mostly clear,1500,2,-,null,2.1,13,7,13.7,9.6,1023.1,1023.1,1023.2,-,0.0,76,-,-,null,null,-,-,W,11,6
254,95839,Horsham,IDV60801,08/11:30pm,20160408233000,20160408133000,-36.7,142.2,12.0,Partly cloudy,1560,5,-,null,2.3,9,5,13.8,9.3,1023.4,1023.4,1023.5,-,0.0,74,-,-,null,null,-,-,W,9,5
255,95839,Horsham,IDV60801,08/11:00pm,20160408230000,20160408130000,-36.7,142.2,13.0,Cloudy,1560,8,-,null,2.5,9,5,14.4,9.6,1023.4,1023.4,1023.5,-,0.0,73,-,-,null,null,-,-,WNW,7,4
256,95839,Horsham,IDV60801,08/10:30pm,20160408223000,20160408123000,-36.7,142.2,12.9,Cloudy,1560,8,-,null,2.7,11,6,14.7,9.5,1023.6,1023.6,1023.7,-,0.0,71,-,-,null,null,-,-,W,9,5
257,95839,Horsham,IDV60801,08/10:00pm,20160408220000,20160408120000,-36.7,142.2,13.0,Cloudy,1620,8,-,null,2.8,11,6,14.8,9.4,1023.8,1023.8,1023.9,-,0.0,70,-,-,null,null,10,-,W,9,5
258,95839,Horsham,IDV60801,08/09:30pm,20160408213000,20160408113000,-36.7,142.2,13.1,Cloudy,1620,8,-,null,2.9,9,5,14.6,9.0,1023.8,1023.8,1023.9,-,0.0,69,-,-,null,null,10,-,WNW,7,4
259,95839,Horsham,IDV60801,08/09:00pm,20160408210000,20160408110000,-36.7,142.2,13.2,Mostly cloudy,1500,7,-,null,3.0,11,6,15.1,9.2,1023.8,1023.8,1023.9,-,0.0,68,-,-,null,null,10,-,W,9,5
260,95839,Horsham,IDV60801,08/08:30pm,20160408203000,20160408103000,-36.7,142.2,14.1,Partly cloudy,1620,5,-,null,3.5,9,5,16.0,9.2,1023.7,1023.7,1023.8,-,0.0,64,-,-,null,null,10,-,WSW,9,5
261,95839,Horsham,IDV60801,08/08:00pm,20160408200000,20160408100000,-36.7,142.2,14.4,Cloudy,1620,8,-,null,3.8,11,6,16.3,9.0,1023.6,1023.6,1023.7,-,0.0,62,-,-,null,null,10,-,WSW,9,5
262,95839,Horsham,IDV60801,08/07:30pm,20160408193000,20160408093000,-36.7,142.2,14.8,Cloudy,1620,8,-,null,4.2,13,7,17.1,9.0,1023.5,1023.5,1023.6,-,0.0,59,-,-,null,null,10,-,WSW,11,6
263,95839,Horsham,IDV60801,08/07:00pm,20160408190000,20160408090000,-36.7,142.2,14.7,Cloudy,1620,8,-,null,4.3,15,8,17.4,9.1,1023.2,1023.2,1023.3,-,0.0,58,-,-,null,null,10,-,WSW,13,7
264,95839,Horsham,IDV60801,08/06:30pm,20160408183000,20160408083000,-36.7,142.2,14.7,Partly cloudy,1290,3,-,null,4.6,19,10,17.8,8.9,1022.8,1022.8,1022.9,-,0.0,56,-,-,null,null,10,-,W,15,8
265,95839,Horsham,IDV60801,08/06:00pm,20160408180000,20160408080000,-36.7,142.2,14.6,Cloudy,1000,8,-,null,4.8,20,11,18.1,8.9,1022.6,1022.6,1022.7,-,0.0,55,-,-,null,null,10,-,W,17,9
